J,h,magnetization_density
4.444,0.909,-1.000000
4.444,0.960,-1.000000
4.444,1.010,-1.000000
4.444,1.061,-1.000000
4.444,1.111,-1.000000
4.444,1.162,-1.000000
4.444,1.212,-1.000000
4.444,1.263,-1.000000
4.444,1.313,-1.000000
4.444,1.364,-1.000000
4.444,1.414,-1.000000
4.444,1.465,-1.000000
4.444,1.515,-1.000000
4.444,1.566,-1.000000
4.444,1.616,-1.000000
4.444,1.667,-1.000000
4.444,1.717,-1.000000
4.444,1.768,-1.000000
4.444,1.818,-1.000000
4.444,1.869,-1.000000
4.444,1.919,-1.000000
4.444,1.970,-1.000000
4.444,2.020,-1.000000
4.444,2.071,-1.000000
4.444,2.121,-1.000000
4.444,2.172,-1.000000
4.444,2.222,-1.000000
4.444,2.273,-1.000000
4.444,2.323,-1.000000
4.444,2.374,-1.000000
4.444,2.424,-1.000000
4.444,2.475,-1.000000
4.444,2.525,-1.000000
4.444,2.576,-1.000000
4.444,2.626,-1.000000
4.444,2.677,-1.000000
4.444,2.727,-1.000000
4.444,2.778,-1.000000
4.444,2.828,-1.000000
4.444,2.879,-1.000000
4.444,2.929,-1.000000
4.444,2.980,-1.000000
4.444,3.030,-1.000000
4.444,3.081,-1.000000
4.444,3.131,-1.000000
4.444,3.182,-1.000000
4.444,3.232,-1.000000
4.444,3.283,-1.000000
4.444,3.333,-1.000000
4.444,3.384,-1.000000
4.444,3.434,-1.000000
4.444,3.485,-1.000000
4.444,3.535,-1.000000
4.444,3.586,-1.000000
4.444,3.636,-1.000000
4.444,3.687,-1.000000
4.444,3.737,-1.000000
4.444,3.788,-1.000000
4.444,3.838,-1.000000
4.444,3.889,-1.000000
4.444,3.939,-1.000000
4.444,3.990,-1.000000
4.444,4.040,-1.000000
4.444,4.091,-1.000000
4.444,4.141,-1.000000
4.444,4.192,-1.000000
4.444,4.242,-1.000000
4.444,4.293,-1.000000
4.444,4.343,-1.000000
4.444,4.394,-1.000000
4.444,4.444,-1.000000
4.444,4.495,-1.000000
4.444,4.545,-1.000000
4.444,4.596,-1.000000
4.444,4.646,-1.000000
4.444,4.697,-1.000000
4.444,4.747,-1.000000
4.444,4.798,-1.000000
4.444,4.848,-1.000000
4.444,4.899,-1.000000
4.444,4.949,-1.000000
4.444,5.000,-1.000000
4.495,0.000,-1.000000
4.495,0.051,-1.000000
4.495,0.101,-1.000000
4.495,0.152,-1.000000
4.495,0.202,-1.000000
4.495,0.253,-1.000000
4.495,0.303,-1.000000
4.495,0.354,-1.000000
4.495,0.404,-1.000000
4.495,0.455,-1.000000
4.495,0.505,-1.000000
4.495,0.556,-1.000000
4.495,0.606,-1.000000
4.495,0.657,-1.000000
4.495,0.707,-1.000000
4.495,0.758,-1.000000
4.495,0.808,-1.000000
4.495,0.859,-1.000000
4.495,0.909,-1.000000
4.495,0.960,-1.000000
4.495,1.010,-1.000000
4.495,1.061,-1.000000
4.495,1.111,-1.000000
4.495,1.162,-1.000000
4.495,1.212,-1.000000
4.495,1.263,-1.000000
4.495,1.313,-1.000000
4.495,1.364,-1.000000
4.495,1.414,-1.000000
4.495,1.465,-1.000000
4.495,1.515,-1.000000
4.495,1.566,-1.000000
4.495,1.616,-1.000000
4.495,1.667,-1.000000
4.495,1.717,-1.000000
4.495,1.768,-1.000000
4.495,1.818,-1.000000
4.495,1.869,-1.000000
4.495,1.919,-1.000000
4.495,1.970,-1.000000
4.495,2.020,-1.000000
4.495,2.071,-1.000000
4.495,2.121,-1.000000
4.495,2.172,-1.000000
4.495,2.222,-1.000000
4.495,2.273,-1.000000
4.495,2.323,-1.000000
4.495,2.374,-1.000000
4.495,2.424,-1.000000
4.495,2.475,-1.000000
4.495,2.525,-1.000000
4.495,2.576,-1.000000
4.495,2.626,-1.000000
4.495,2.677,-1.000000
4.495,2.727,-1.000000
4.495,2.778,-1.000000
4.495,2.828,-1.000000
4.495,2.879,-1.000000
4.495,2.929,-1.000000
4.495,2.980,-1.000000
4.495,3.030,-1.000000
4.495,3.081,-1.000000
4.495,3.131,-1.000000
4.495,3.182,-1.000000
4.495,3.232,-1.000000
4.495,3.283,-1.000000
4.495,3.333,-1.000000
4.495,3.384,-1.000000
4.495,3.434,-1.000000
4.495,3.485,-1.000000
4.495,3.535,-1.000000
4.495,3.586,-1.000000
4.495,3.636,-1.000000
4.495,3.687,-1.000000
4.495,3.737,-1.000000
4.495,3.788,-1.000000
4.495,3.838,-1.000000
4.495,3.889,-1.000000
4.495,3.939,-1.000000
4.495,3.990,-1.000000
4.495,4.040,-1.000000
4.495,4.091,-1.000000
4.495,4.141,-1.000000
4.495,4.192,-1.000000
4.495,4.242,-1.000000
4.495,4.293,-1.000000
4.495,4.343,-1.000000
4.495,4.394,-1.000000
4.495,4.444,-1.000000
4.495,4.495,-1.000000
4.495,4.545,-1.000000
4.495,4.596,-1.000000
4.495,4.646,-1.000000
4.495,4.697,-1.000000
4.495,4.747,-1.000000
4.495,4.798,-1.000000
4.495,4.848,-1.000000
4.495,4.899,-1.000000
4.495,4.949,-1.000000
4.495,5.000,-1.000000
4.545,0.000,-1.000000
4.545,0.051,-1.000000
4.545,0.101,-1.000000
4.545,0.152,-1.000000
4.545,0.202,-1.000000
4.545,0.253,-1.000000
4.545,0.303,-1.000000
4.545,0.354,-1.000000
4.545,0.404,-1.000000
4.545,0.455,-1.000000
4.545,0.505,-1.000000
4.545,0.556,-1.000000
4.545,0.606,-1.000000
4.545,0.657,-1.000000
4.545,0.707,-1.000000
4.545,0.758,-1.000000
4.545,0.808,-1.000000
4.545,0.859,-1.000000
4.545,0.909,-1.000000
4.545,0.960,-1.000000
4.545,1.010,-1.000000
4.545,1.061,-1.000000
4.545,1.111,-1.000000
4.545,1.162,-1.000000
4.545,1.212,-1.000000
4.545,1.263,-1.000000
4.545,1.313,-1.000000
4.545,1.364,-1.000000
4.545,1.414,-1.000000
4.545,1.465,-1.000000
4.545,1.515,-1.000000
4.545,1.566,-1.000000
4.545,1.616,-1.000000
4.545,1.667,-1.000000
4.545,1.717,-1.000000
4.545,1.768,-1.000000
4.545,1.818,-1.000000
4.545,1.869,-1.000000
4.545,1.919,-1.000000
4.545,1.970,-1.000000
4.545,2.020,-1.000000
4.545,2.071,-1.000000
4.545,2.121,-1.000000
4.545,2.172,-1.000000
4.545,2.222,-1.000000
4.545,2.273,-1.000000
4.545,2.323,-1.000000
4.545,2.374,-1.000000
4.545,2.424,-1.000000
4.545,2.475,-1.000000
4.545,2.525,-1.000000
4.545,2.576,-1.000000
4.545,2.626,-1.000000
4.545,2.677,-1.000000
4.545,2.727,-1.000000
4.545,2.778,-1.000000
4.545,2.828,-1.000000
4.545,2.879,-1.000000
4.545,2.929,-1.000000
4.545,2.980,-1.000000
4.545,3.030,-1.000000
4.545,3.081,-1.000000
4.545,3.131,-1.000000
4.545,3.182,-1.000000
4.545,3.232,-1.000000
4.545,3.283,-1.000000
4.545,3.333,-1.000000
4.545,3.384,-1.000000
4.545,3.434,-1.000000
4.545,3.485,-1.000000
4.545,3.535,-1.000000
4.545,3.586,-1.000000
4.545,3.636,-1.000000
4.545,3.687,-1.000000
4.545,3.737,-1.000000
4.545,3.788,-1.000000
4.545,3.838,-1.000000
4.545,3.889,-1.000000
4.545,3.939,-1.000000
4.545,3.990,-1.000000
4.545,4.040,-1.000000
4.545,4.091,-1.000000
4.545,4.141,-1.000000
4.545,4.192,-1.000000
4.545,4.242,-1.000000
4.545,4.293,-1.000000
4.545,4.343,-1.000000
4.545,4.394,-1.000000
4.545,4.444,-1.000000
4.545,4.495,-1.000000
4.545,4.545,-1.000000
4.545,4.596,-1.000000
4.545,4.646,-1.000000
4.545,4.697,-1.000000
4.545,4.747,-1.000000
4.545,4.798,-1.000000
4.545,4.848,-1.000000
4.545,4.899,-1.000000
4.545,4.949,-1.000000
4.545,5.000,-1.000000
4.596,0.000,-1.000000
4.596,0.051,-1.000000
4.596,0.101,-1.000000
4.596,0.152,-1.000000
4.596,0.202,-1.000000
4.596,0.253,-1.000000
4.596,0.303,-1.000000
4.596,0.354,-1.000000
4.596,0.404,-1.000000
4.596,0.455,-1.000000
4.596,0.505,-1.000000
4.596,0.556,-1.000000
4.596,0.606,-1.000000
4.596,0.657,-1.000000
4.596,0.707,-1.000000
4.596,0.758,-1.000000
4.596,0.808,-1.000000
4.596,0.859,-1.000000
4.596,0.909,-1.000000
4.596,0.960,-1.000000
4.596,1.010,-1.000000
4.596,1.061,-1.000000
4.596,1.111,-1.000000
4.596,1.162,-1.000000
4.596,1.212,-1.000000
4.596,1.263,-1.000000
4.596,1.313,-1.000000
4.596,1.364,-1.000000
4.596,1.414,-1.000000
4.596,1.465,-1.000000
4.596,1.515,-1.000000
4.596,1.566,-1.000000
4.596,1.616,-1.000000
4.596,1.667,-1.000000
4.596,1.717,-1.000000
4.596,1.768,-1.000000
4.596,1.818,-1.000000
4.596,1.869,-1.000000
4.596,1.919,-1.000000
4.596,1.970,-1.000000
4.596,2.020,-1.000000
4.596,2.071,-1.000000
4.596,2.121,-1.000000
4.596,2.172,-1.000000
4.596,2.222,-1.000000
4.596,2.273,-1.000000
4.596,2.323,-1.000000
4.596,2.374,-1.000000
4.596,2.424,-1.000000
4.596,2.475,-1.000000
4.596,2.525,-1.000000
4.596,2.576,-1.000000
4.596,2.626,-1.000000
4.596,2.677,-1.000000
4.596,2.727,-1.000000
4.596,2.778,-1.000000
4.596,2.828,-1.000000
4.596,2.879,-1.000000
4.596,2.929,-1.000000
4.596,2.980,-1.000000
4.596,3.030,-1.000000
4.596,3.081,-1.000000
4.596,3.131,-1.000000
4.596,3.182,-1.000000
4.596,3.232,-1.000000
4.596,3.283,-1.000000
4.596,3.333,-1.000000
4.596,3.384,-1.000000
4.596,3.434,-1.000000
4.596,3.485,-1.000000
4.596,3.535,-1.000000
4.596,3.586,-1.000000
4.596,3.636,-1.000000
4.596,3.687,-1.000000
4.596,3.737,-1.000000
4.596,3.788,-1.000000
4.596,3.838,-1.000000
4.596,3.889,-1.000000
4.596,3.939,-1.000000
4.596,3.990,-1.000000
4.596,4.040,-1.000000
4.596,4.091,-1.000000
4.596,4.141,-1.000000
4.596,4.192,-1.000000
4.596,4.242,-1.000000
4.596,4.293,-1.000000
4.596,4.343,-1.000000
4.596,4.394,-1.000000
4.596,4.444,-1.000000
4.596,4.495,-1.000000
4.596,4.545,-1.000000
4.596,4.596,-1.000000
4.596,4.646,-1.000000
4.596,4.697,-1.000000
4.596,4.747,-1.000000
4.596,4.798,-1.000000
4.596,4.848,-1.000000
4.596,4.899,-1.000000
4.596,4.949,-1.000000
4.596,5.000,-1.000000
4.646,0.000,-1.000000
4.646,0.051,-1.000000
4.646,0.101,-1.000000
4.646,0.152,-1.000000
4.646,0.202,-1.000000
4.646,0.253,-1.000000
4.646,0.303,-1.000000
4.646,0.354,-1.000000
4.646,0.404,-1.000000
4.646,0.455,-1.000000
4.646,0.505,-1.000000
4.646,0.556,-1.000000
4.646,0.606,-1.000000
4.646,0.657,-1.000000
4.646,0.707,-1.000000
4.646,0.758,-1.000000
4.646,0.808,-1.000000
4.646,0.859,-1.000000
4.646,0.909,-1.000000
4.646,0.960,-1.000000
4.646,1.010,-1.000000
4.646,1.061,-1.000000
4.646,1.111,-1.000000
4.646,1.162,-1.000000
4.646,1.212,-1.000000
4.646,1.263,-1.000000
4.646,1.313,-1.000000
4.646,1.364,-1.000000
4.646,1.414,-1.000000
4.646,1.465,-1.000000
4.646,1.515,-1.000000
4.646,1.566,-1.000000
4.646,1.616,-1.000000
4.646,1.667,-1.000000
4.646,1.717,-1.000000
4.646,1.768,-1.000000
4.646,1.818,-1.000000
4.646,1.869,-1.000000
4.646,1.919,-1.000000
4.646,1.970,-1.000000
4.646,2.020,-1.000000
4.646,2.071,-1.000000
4.646,2.121,-1.000000
4.646,2.172,-1.000000
4.646,2.222,-1.000000
4.646,2.273,-1.000000
4.646,2.323,-1.000000
4.646,2.374,-1.000000
4.646,2.424,-1.000000
4.646,2.475,-1.000000
4.646,2.525,-1.000000
4.646,2.576,-1.000000
4.646,2.626,-1.000000
4.646,2.677,-1.000000
4.646,2.727,-1.000000
4.646,2.778,-1.000000
4.646,2.828,-1.000000
4.646,2.879,-1.000000
4.646,2.929,-1.000000
4.646,2.980,-1.000000
4.646,3.030,-1.000000
4.646,3.081,-1.000000
4.646,3.131,-1.000000
4.646,3.182,-1.000000
4.646,3.232,-1.000000
4.646,3.283,-1.000000
4.646,3.333,-1.000000
4.646,3.384,-1.000000
4.646,3.434,-1.000000
4.646,3.485,-1.000000
4.646,3.535,-1.000000
4.646,3.586,-1.000000
4.646,3.636,-1.000000
4.646,3.687,-1.000000
4.646,3.737,-1.000000
4.646,3.788,-1.000000
4.646,3.838,-1.000000
4.646,3.889,-1.000000
4.646,3.939,-1.000000
4.646,3.990,-1.000000
4.646,4.040,-1.000000
4.646,4.091,-1.000000
4.646,4.141,-1.000000
4.646,4.192,-1.000000
4.646,4.242,-1.000000
4.646,4.293,-1.000000
4.646,4.343,-1.000000
4.646,4.394,-1.000000
4.646,4.444,-1.000000
4.646,4.495,-1.000000
4.646,4.545,-1.000000
4.646,4.596,-1.000000
4.646,4.646,-1.000000
4.646,4.697,-1.000000
4.646,4.747,-1.000000
4.646,4.798,-1.000000
4.646,4.848,-1.000000
4.646,4.899,-1.000000
4.646,4.949,-1.000000
4.646,5.000,-1.000000
4.697,0.000,-1.000000
4.697,0.051,-1.000000
4.697,0.101,-1.000000
4.697,0.152,-1.000000
4.697,0.202,-1.000000
4.697,0.253,-1.000000
4.697,0.303,-1.000000
4.697,0.354,-1.000000
4.697,0.404,-1.000000
4.697,0.455,-1.000000
4.697,0.505,-1.000000
4.697,0.556,-1.000000
4.697,0.606,-1.000000
4.697,0.657,-1.000000
4.697,0.707,-1.000000
4.697,0.758,-1.000000
4.697,0.808,-1.000000
4.697,0.859,-1.000000
4.697,0.909,-1.000000
4.697,0.960,-1.000000
4.697,1.010,-1.000000
4.697,1.061,-1.000000
4.697,1.111,-1.000000
4.697,1.162,-1.000000
4.697,1.212,-1.000000
4.697,1.263,-1.000000
4.697,1.313,-1.000000
4.697,1.364,-1.000000
4.697,1.414,-1.000000
4.697,1.465,-1.000000
4.697,1.515,-1.000000
4.697,1.566,-1.000000
4.697,1.616,-1.000000
4.697,1.667,-1.000000
4.697,1.717,-1.000000
4.697,1.768,-1.000000
4.697,1.818,-1.000000
4.697,1.869,-1.000000
4.697,1.919,-1.000000
4.697,1.970,-1.000000
4.697,2.020,-1.000000
4.697,2.071,-1.000000
4.697,2.121,-1.000000
4.697,2.172,-1.000000
4.697,2.222,-1.000000
4.697,2.273,-1.000000
4.697,2.323,-1.000000
4.697,2.374,-1.000000
4.697,2.424,-1.000000
4.697,2.475,-1.000000
4.697,2.525,-1.000000
4.697,2.576,-1.000000
4.697,2.626,-1.000000
4.697,2.677,-1.000000
4.697,2.727,-1.000000
4.697,2.778,-1.000000
4.697,2.828,-1.000000
4.697,2.879,-1.000000
4.697,2.929,-1.000000
4.697,2.980,-1.000000
4.697,3.030,-1.000000
4.697,3.081,-1.000000
4.697,3.131,-1.000000
4.697,3.182,-1.000000
4.697,3.232,-1.000000
4.697,3.283,-1.000000
4.697,3.333,-1.000000
4.697,3.384,-1.000000
4.697,3.434,-1.000000
4.697,3.485,-1.000000
4.697,3.535,-1.000000
4.697,3.586,-1.000000
4.697,3.636,-1.000000
4.697,3.687,-1.000000
4.697,3.737,-1.000000
4.697,3.788,-1.000000
4.697,3.838,-1.000000
4.697,3.889,-1.000000
4.697,3.939,-1.000000
4.697,3.990,-1.000000
4.697,4.040,-1.000000
4.697,4.091,-1.000000
4.697,4.141,-1.000000
4.697,4.192,-1.000000
4.697,4.242,-1.000000
4.697,4.293,-1.000000
4.697,4.343,-1.000000
4.697,4.394,-1.000000
4.697,4.444,-1.000000
4.697,4.495,-1.000000
4.697,4.545,-1.000000
4.697,4.596,-1.000000
4.697,4.646,-1.000000
4.697,4.697,-1.000000
4.697,4.747,-1.000000
4.697,4.798,-1.000000
4.697,4.848,-1.000000
4.697,4.899,-1.000000
4.697,4.949,-1.000000
4.697,5.000,-1.000000
4.747,0.000,-1.000000
4.747,0.051,-1.000000
4.747,0.101,-1.000000
4.747,0.152,-1.000000
4.747,0.202,-1.000000
4.747,0.253,-1.000000
4.747,0.303,-1.000000
4.747,0.354,-1.000000
4.747,0.404,-1.000000
4.747,0.455,-1.000000
4.747,0.505,-1.000000
4.747,0.556,-1.000000
4.747,0.606,-1.000000
4.747,0.657,-1.000000
4.747,0.707,-1.000000
4.747,0.758,-1.000000
4.747,0.808,-1.000000
4.747,0.859,-1.000000
4.747,0.909,-1.000000
4.747,0.960,-1.000000
4.747,1.010,-1.000000
4.747,1.061,-1.000000
4.747,1.111,-1.000000
4.747,1.162,-1.000000
4.747,1.212,-1.000000
4.747,1.263,-1.000000
4.747,1.313,-1.000000
4.747,1.364,-1.000000
4.747,1.414,-1.000000
4.747,1.465,-1.000000
4.747,1.515,-1.000000
4.747,1.566,-1.000000
4.747,1.616,-1.000000
4.747,1.667,-1.000000
4.747,1.717,-1.000000
4.747,1.768,-1.000000
4.747,1.818,-1.000000
4.747,1.869,-1.000000
4.747,1.919,-1.000000
4.747,1.970,-1.000000
4.747,2.020,-1.000000
4.747,2.071,-1.000000
4.747,2.121,-1.000000
4.747,2.172,-1.000000
4.747,2.222,-1.000000
4.747,2.273,-1.000000
4.747,2.323,-1.000000
4.747,2.374,-1.000000
4.747,2.424,-1.000000
4.747,2.475,-1.000000
4.747,2.525,-1.000000
4.747,2.576,-1.000000
4.747,2.626,-1.000000
4.747,2.677,-1.000000
4.747,2.727,-1.000000
4.747,2.778,-1.000000
4.747,2.828,-1.000000
4.747,2.879,-1.000000
4.747,2.929,-1.000000
4.747,2.980,-1.000000
4.747,3.030,-1.000000
4.747,3.081,-1.000000
4.747,3.131,-1.000000
4.747,3.182,-1.000000
4.747,3.232,-1.000000
4.747,3.283,-1.000000
4.747,3.333,-1.000000
4.747,3.384,-1.000000
4.747,3.434,-1.000000
4.747,3.485,-1.000000
4.747,3.535,-1.000000
4.747,3.586,-1.000000
4.747,3.636,-1.000000
4.747,3.687,-1.000000
4.747,3.737,-1.000000
4.747,3.788,-1.000000
4.747,3.838,-1.000000
4.747,3.889,-1.000000
4.747,3.939,-1.000000
4.747,3.990,-1.000000
4.747,4.040,-1.000000
4.747,4.091,-1.000000
4.747,4.141,-1.000000
4.747,4.192,-1.000000
4.747,4.242,-1.000000
4.747,4.293,-1.000000
4.747,4.343,-1.000000
4.747,4.394,-1.000000
4.747,4.444,-1.000000
4.747,4.495,-1.000000
4.747,4.545,-1.000000
4.747,4.596,-1.000000
4.747,4.646,-1.000000
4.747,4.697,-1.000000
4.747,4.747,-1.000000
4.747,4.798,-1.000000
4.747,4.848,-1.000000
4.747,4.899,-1.000000
4.747,4.949,-1.000000
4.747,5.000,-1.000000
4.798,0.000,-1.000000
4.798,0.051,-1.000000
4.798,0.101,-1.000000
4.798,0.152,-1.000000
4.798,0.202,-1.000000
4.798,0.253,-1.000000
4.798,0.303,-1.000000
4.798,0.354,-1.000000
4.798,0.404,-1.000000
4.798,0.455,-1.000000
4.798,0.505,-1.000000
4.798,0.556,-1.000000
4.798,0.606,-1.000000
4.798,0.657,-1.000000
4.798,0.707,-1.000000
4.798,0.758,-1.000000
4.798,0.808,-1.000000
4.798,0.859,-1.000000
4.798,0.909,-1.000000
4.798,0.960,-1.000000
4.798,1.010,-1.000000
4.798,1.061,-1.000000
4.798,1.111,-1.000000
4.798,1.162,-1.000000
4.798,1.212,-1.000000
4.798,1.263,-1.000000
4.798,1.313,-1.000000
4.798,1.364,-1.000000
4.798,1.414,-1.000000
4.798,1.465,-1.000000
4.798,1.515,-1.000000
4.798,1.566,-1.000000
4.798,1.616,-1.000000
4.798,1.667,-1.000000
4.798,1.717,-1.000000
4.798,1.768,-1.000000
4.798,1.818,-1.000000
4.798,1.869,-1.000000
4.798,1.919,-1.000000
4.798,1.970,-1.000000
4.798,2.020,-1.000000
4.798,2.071,-1.000000
4.798,2.121,-1.000000
4.798,2.172,-1.000000
4.798,2.222,-1.000000
4.798,2.273,-1.000000
4.798,2.323,-1.000000
4.798,2.374,-1.000000
4.798,2.424,-1.000000
4.798,2.475,-1.000000
4.798,2.525,-1.000000
4.798,2.576,-1.000000
4.798,2.626,-1.000000
4.798,2.677,-1.000000
4.798,2.727,-1.000000
4.798,2.778,-1.000000
4.798,2.828,-1.000000
4.798,2.879,-1.000000
4.798,2.929,-1.000000
4.798,2.980,-1.000000
4.798,3.030,-1.000000
4.798,3.081,-1.000000
4.798,3.131,-1.000000
4.798,3.182,-1.000000
4.798,3.232,-1.000000
4.798,3.283,-1.000000
4.798,3.333,-1.000000
4.798,3.384,-1.000000
4.798,3.434,-1.000000
4.798,3.485,-1.000000
4.798,3.535,-1.000000
4.798,3.586,-1.000000
4.798,3.636,-1.000000
4.798,3.687,-1.000000
4.798,3.737,-1.000000
4.798,3.788,-1.000000
4.798,3.838,-1.000000
4.798,3.889,-1.000000
4.798,3.939,-1.000000
4.798,3.990,-1.000000
4.798,4.040,-1.000000
4.798,4.091,-1.000000
4.798,4.141,-1.000000
4.798,4.192,-1.000000
4.798,4.242,-1.000000
4.798,4.293,-1.000000
4.798,4.343,-1.000000
4.798,4.394,-1.000000
4.798,4.444,-1.000000
4.798,4.495,-1.000000
4.798,4.545,-1.000000
4.798,4.596,-1.000000
4.798,4.646,-1.000000
4.798,4.697,-1.000000
4.798,4.747,-1.000000
4.798,4.798,-1.000000
4.798,4.848,-1.000000
4.798,4.899,-1.000000
4.798,4.949,-1.000000
4.798,5.000,-1.000000
4.848,0.000,-1.000000
4.848,0.051,-1.000000
4.848,0.101,-1.000000
4.848,0.152,-1.000000
4.848,0.202,-1.000000
4.848,0.253,-1.000000
4.848,0.303,-1.000000
4.848,0.354,-1.000000
4.848,0.404,-1.000000
4.848,0.455,-1.000000
4.848,0.505,-1.000000
4.848,0.556,-1.000000
4.848,0.606,-1.000000
4.848,0.657,-1.000000
4.848,0.707,-1.000000
4.848,0.758,-1.000000
4.848,0.808,-1.000000
4.848,0.859,-1.000000
4.848,0.909,-1.000000
4.848,0.960,-1.000000
4.848,1.010,-1.000000
4.848,1.061,-1.000000
4.848,1.111,-1.000000
4.848,1.162,-1.000000
4.848,1.212,-1.000000
4.848,1.263,-1.000000
4.848,1.313,-1.000000
4.848,1.364,-1.000000
4.848,1.414,-1.000000
4.848,1.465,-1.000000
4.848,1.515,-1.000000
4.848,1.566,-1.000000
4.848,1.616,-1.000000
4.848,1.667,-1.000000
4.848,1.717,-1.000000
4.848,1.768,-1.000000
4.848,1.818,-1.000000
4.848,1.869,-1.000000
4.848,1.919,-1.000000
4.848,1.970,-1.000000
4.848,2.020,-1.000000
4.848,2.071,-1.000000
4.848,2.121,-1.000000
4.848,2.172,-1.000000
4.848,2.222,-1.000000
4.848,2.273,-1.000000
4.848,2.323,-1.000000
4.848,2.374,-1.000000
4.848,2.424,-1.000000
4.848,2.475,-1.000000
4.848,2.525,-1.000000
4.848,2.576,-1.000000
4.848,2.626,-1.000000
4.848,2.677,-1.000000
4.848,2.727,-1.000000
4.848,2.778,-1.000000
4.848,2.828,-1.000000
4.848,2.879,-1.000000
4.848,2.929,-1.000000
4.848,2.980,-1.000000
4.848,3.030,-1.000000
4.848,3.081,-1.000000
4.848,3.131,-1.000000
4.848,3.182,-1.000000
4.848,3.232,-1.000000
4.848,3.283,-1.000000
4.848,3.333,-1.000000
4.848,3.384,-1.000000
4.848,3.434,-1.000000
4.848,3.485,-1.000000
4.848,3.535,-1.000000
4.848,3.586,-1.000000
4.848,3.636,-1.000000
4.848,3.687,-1.000000
4.848,3.737,-1.000000
4.848,3.788,-1.000000
4.848,3.838,-1.000000
4.848,3.889,-1.000000
4.848,3.939,-1.000000
4.848,3.990,-1.000000
4.848,4.040,-1.000000
4.848,4.091,-1.000000
4.848,4.141,-1.000000
4.848,4.192,-1.000000
4.848,4.242,-1.000000
4.848,4.293,-1.000000
4.848,4.343,-1.000000
4.848,4.394,-1.000000
4.848,4.444,-1.000000
4.848,4.495,-1.000000
4.848,4.545,-1.000000
4.848,4.596,-1.000000
4.848,4.646,-1.000000
4.848,4.697,-1.000000
4.848,4.747,-1.000000
4.848,4.798,-1.000000
4.848,4.848,-1.000000
4.848,4.899,-1.000000
4.848,4.949,-1.000000
4.848,5.000,-1.000000
4.899,0.000,-1.000000
4.899,0.051,-1.000000
4.899,0.101,-1.000000
4.899,0.152,-1.000000
4.899,0.202,-1.000000
4.899,0.253,-1.000000
4.899,0.303,-1.000000
4.899,0.354,-1.000000
4.899,0.404,-1.000000
4.899,0.455,-1.000000
4.899,0.505,-1.000000
4.899,0.556,-1.000000
4.899,0.606,-1.000000
4.899,0.657,-1.000000
4.899,0.707,-1.000000
4.899,0.758,-1.000000
4.899,0.808,-1.000000
4.899,0.859,-1.000000
4.899,0.909,-1.000000
4.899,0.960,-1.000000
4.899,1.010,-1.000000
4.899,1.061,-1.000000
4.899,1.111,-1.000000
4.899,1.162,-1.000000
4.899,1.212,-1.000000
4.899,1.263,-1.000000
4.899,1.313,-1.000000
4.899,1.364,-1.000000
4.899,1.414,-1.000000
4.899,1.465,-1.000000
4.899,1.515,-1.000000
4.899,1.566,-1.000000
4.899,1.616,-1.000000
4.899,1.667,-1.000000
4.899,1.717,-1.000000
4.899,1.768,-1.000000
4.899,1.818,-1.000000
4.899,1.869,-1.000000
4.899,1.919,-1.000000
4.899,1.970,-1.000000
4.899,2.020,-1.000000
4.899,2.071,-1.000000
4.899,2.121,-1.000000
4.899,2.172,-1.000000
4.899,2.222,-1.000000
4.899,2.273,-1.000000
4.899,2.323,-1.000000
4.899,2.374,-1.000000
4.899,2.424,-1.000000
4.899,2.475,-1.000000
4.899,2.525,-1.000000
4.899,2.576,-1.000000
4.899,2.626,-1.000000
4.899,2.677,-1.000000
4.899,2.727,-1.000000
4.899,2.778,-1.000000
4.899,2.828,-1.000000
4.899,2.879,-1.000000
4.899,2.929,-1.000000
4.899,2.980,-1.000000
4.899,3.030,-1.000000
4.899,3.081,-1.000000
4.899,3.131,-1.000000
4.899,3.182,-1.000000
4.899,3.232,-1.000000
4.899,3.283,-1.000000
4.899,3.333,-1.000000
4.899,3.384,-1.000000
4.899,3.434,-1.000000
4.899,3.485,-1.000000
4.899,3.535,-1.000000
4.899,3.586,-1.000000
4.899,3.636,-1.000000
4.899,3.687,-1.000000
4.899,3.737,-1.000000
4.899,3.788,-1.000000
4.899,3.838,-1.000000
4.899,3.889,-1.000000
4.899,3.939,-1.000000
4.899,3.990,-1.000000
4.899,4.040,-1.000000
4.899,4.091,-1.000000
4.899,4.141,-1.000000
4.899,4.192,-1.000000
4.899,4.242,-1.000000
4.899,4.293,-1.000000
4.899,4.343,-1.000000
4.899,4.394,-1.000000
4.899,4.444,-1.000000
4.899,4.495,-1.000000
4.899,4.545,-1.000000
4.899,4.596,-1.000000
4.899,4.646,-1.000000
4.899,4.697,-1.000000
4.899,4.747,-1.000000
4.899,4.798,-1.000000
4.899,4.848,-1.000000
4.899,4.899,-1.000000
4.899,4.949,-1.000000
4.899,5.000,-1.000000
4.949,0.000,-1.000000
4.949,0.051,-1.000000
4.949,0.101,-1.000000
4.949,0.152,-1.000000
4.949,0.202,-1.000000
4.949,0.253,-1.000000
4.949,0.303,-1.000000
4.949,0.354,-1.000000
4.949,0.404,-1.000000
4.949,0.455,-1.000000
4.949,0.505,-1.000000
4.949,0.556,-1.000000
4.949,0.606,-1.000000
4.949,0.657,-1.000000
4.949,0.707,-1.000000
4.949,0.758,-1.000000
4.949,0.808,-1.000000
